# File generated by CMD 2.6 (http://stev.oapd.inaf.it/cmd) on Wed Oct 22 16:02:43 CEST 2014
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: UKIDSS <i>ZYJHK</i> (Vegamag)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00385	Y = 0.25578	[M/H] = -0.600	eta_R = 0.200	Age = 	1.0000e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    Z       Y       J       H       K	int_IMF	stage
	0.003852	6.0000	0.09000000	0.0900	-1.1584	3.4899	3.4624	7.666	6.804	6.268	5.696	5.223	4.887	1.46765435	0
	0.003852	6.0000	0.10000000	0.1000	-1.0519	3.4967	3.4288	7.400	6.529	6.013	5.447	4.954	4.633	1.57040203	0
	0.003852	6.0000	0.12000000	0.1200	-0.8924	3.5071	3.3901	7.001	6.120	5.635	5.079	4.551	4.252	1.74782515	0
	0.003852	6.0000	0.14000000	0.1400	-0.7590	3.5164	3.3607	6.668	5.783	5.326	4.776	4.215	3.934	1.89584959	0
	0.003852	6.0000	0.15797277	0.1580	-0.6595	3.5235	3.3420	6.419	5.533	5.096	4.553	3.964	3.696	2.00931072	0
	0.003852	6.0000	0.16000000	0.1600	-0.6482	3.5242	3.3393	6.391	5.505	5.070	4.527	3.935	3.669	2.02115250	0
	0.003852	6.0000	0.16902441	0.1690	-0.6405	3.5259	3.3619	6.371	5.484	5.054	4.513	3.919	3.655	2.07163811	0
	0.003852	6.0000	0.20000000	0.2000	-0.4744	3.5386	3.3198	5.956	5.073	4.674	4.141	3.496	3.256	2.22178221	0
	0.003852	6.0000	0.21381910	0.2138	-0.4947	3.5393	3.3718	6.007	5.120	4.724	4.194	3.556	3.314	2.27926135	0
	0.003852	6.0000	0.25244820	0.2524	-0.3776	3.5521	3.3781	5.714	4.833	4.466	3.945	3.266	3.047	2.41586471	0
	0.003852	6.0000	0.26128036	0.2613	-0.3632	3.5541	3.3866	5.678	4.798	4.435	3.916	3.233	3.016	2.44300413	0
	0.003852	6.0000	0.27383691	0.2738	-0.3550	3.5562	3.4074	5.658	4.778	4.420	3.903	3.217	3.003	2.47930789	0
	0.003852	6.0000	0.29647902	0.2965	-0.3571	3.5593	3.4564	5.663	4.781	4.431	3.919	3.232	3.022	2.53885412	0
	0.003852	6.0000	0.35407323	0.3541	-0.3217	3.5708	3.5440	5.574	4.698	4.372	3.869	3.165	2.971	2.66323495	0
	0.003852	6.0000	0.37003201	0.3700	-0.3007	3.5749	3.5584	5.522	4.649	4.329	3.829	3.117	2.930	2.69213724	0
	0.003852	6.0000	0.38843450	0.3884	-0.2802	3.5792	3.5764	5.471	4.601	4.287	3.790	3.072	2.893	2.72307396	0
	0.003852	6.0000	0.39727721	0.3973	-0.2716	3.5812	3.5855	5.449	4.581	4.270	3.774	3.054	2.878	2.73711514	0
	0.003852	6.0000	0.41901028	0.4190	-0.2404	3.5871	3.6012	5.371	4.508	4.206	3.713	2.990	2.822	2.76949620	0
	0.003852	6.0000	0.44727719	0.4473	-0.2029	3.5944	3.6209	5.277	4.418	4.125	3.638	2.916	2.757	2.80753350	0
	0.003852	6.0000	0.46654397	0.4665	-0.1750	3.5995	3.6319	5.207	4.349	4.063	3.580	2.861	2.708	2.83117509	0
	0.003852	6.0000	0.49727720	0.4973	-0.1341	3.6070	3.6489	5.105	4.247	3.970	3.494	2.785	2.640	2.86560369	0
	0.003852	6.0000	0.50348377	0.5035	-0.1258	3.6085	3.6516	5.085	4.227	3.951	3.477	2.769	2.626	2.87211585	0
	0.003852	6.0000	0.51705182	0.5171	-0.1074	3.6116	3.6573	5.038	4.181	3.909	3.437	2.735	2.595	2.88585711	0
	0.003852	6.0000	0.53157920	0.5316	-0.0885	3.6150	3.6642	4.991	4.134	3.867	3.398	2.701	2.565	2.89985752	0
	0.003852	6.0000	0.54715258	0.5472	-0.0688	3.6188	3.6722	4.942	4.086	3.822	3.357	2.666	2.534	2.91410899	0
	0.003852	6.0000	0.54727721	0.5473	-0.0686	3.6189	3.6723	4.942	4.085	3.822	3.357	2.666	2.534	2.91422009	0
	0.003852	6.0000	0.55116266	0.5512	-0.0639	3.6197	3.6739	4.930	4.074	3.811	3.347	2.657	2.526	2.91765952	0
	0.003852	6.0000	0.57061565	0.5706	-0.0377	3.6242	3.6808	4.864	4.010	3.752	3.292	2.610	2.483	2.93423343	0
	0.003852	6.0000	0.59143436	0.5914	-0.0107	3.6292	3.6893	4.797	3.944	3.692	3.236	2.563	2.440	2.95086360	0
	0.003852	6.0000	0.59727722	0.5973	-0.0034	3.6306	3.6918	4.779	3.926	3.676	3.221	2.551	2.429	2.95534015	0
